2344	longok	melongok
2345	longong	terlongong longong
2346	lonsong	terlonsong
2347	lorot	melorot
2348	losin	lusin
2349	losong	losong kosong
2350	loyong	meloyong
2351	luap	meluap
2352	luasa	leluasa
2353	lubur	belubur
2354	luhak	luak
2355	luik	meluik
2356	lukat	melukat
2357	lukis	melukis
2358	lulum	melulum
2359	lum	masak
2360	lumai	lumai hutan
2361	lumang	berlumang
2362	lumas	melumas
2363	lumpuk	melumpukkan
2364	lumur	berlumur
2365	luncur	meluncur
2366	lungsar	terlungsar
2367	lungsung	melungsung
2368	lungsur	melungsur
2369	lunjur	berlunjur
2370	lunta	terlunta
2371	luntang-lantung	lontang lantung
2372	lunyah	melunyah
2373	lupi	papan
2374	lupuh	melupuh
2375	lupung	lupung jantan
2376	luru	meluru
2377	luyut	berluyutan
2378	ma	mak
2379	mabir	tabir
2380	macakal	gending
2381	macang	embacang
2382	macat	macet
2383	mada	madar
2384	madaliun	medalion
2385	madarat	mudarat
2386	madarsah	madrasah
2387	maddah	madah
2388	madia	madya
2389	maesan	nisan
2390	magep-magep	megap megap
2391	magfirat	magfirah
2392	magik	magis
2393	magnetik	magnetis
2394	magobi	mahoni
2395	mahaligai	mahligai
2396	mahbubat	mahbubah
2397	mahful	mahfuz
2398	mahisa	mahesa
2399	mahraj	makhraj
2400	mahsar	mahsyar
2401	mahsul	hasil
2402	mahzab	mazhab
2403	mai	puki
2404	mait	mayat
2405	maja-muju	jemuju
2406	majer	majir
2407	majilis	majelis
2408	majlis	majelis
2409	majuj	yakjuj
2410	makas	mangkas
2411	makena	mukena
2412	makota	mahkota
2413	makroni	makaroni
2414	maktub	termaktub
2415	makyung	makyong
2416	malaik	malaikat
2417	malak	malaikat
2418	malakama	buah si malakama
2419	malakulmaut	malaikatulmaut
2420	malangkamo	malakama
2421	malau	embalau
2422	malaun	malun
2423	malin	malim
2424	mamah	memamah
2425	mamar	mamang
2426	mampat	pampat
2427	mancis	macis
2428	mancit	mencit
2429	mancur	pancur
2430	mandarsah	madrasah
2431	mandiang	mendiang
2432	mandulika	mandalika
2433	mandur	mandor
2434	manggistan	manggis
2435	manggusta	manggis
2436	manggut	anggut
2437	mangkah	mangkar
2438	mangkal	pangkal
2439	mangkara	makara
2440	mangkih	cangkih
2441	mangkin	makin
2442	mangkokan	mangkok
2443	mangsai	masai
2444	manikin	maneken
2445	manjakani	majakane
2446	manjau	bermanjau
2447	mantari	mentari
2448	mantera	mantra
2449	manti	menteri
2450	mantol	mantel
2451	manyala	nyala
2452	mapak	papak
2453	marfuk	hadis
2454	marhum	almarhum
2455	marhumah	almarhumah
2456	marihuana	mariyuana
2457	marikan	merikan
2458	marjin	margin
2459	marjinal	marginal
2460	marjinalisasi	marginalisasi
2461	marka	markah
2462	marmar	marmer
2463	marmut	marmot
2464	marut	carut
2465	marwah	muruah
2466	marzipan	marsepen
2467	masai	kusut
2468	masal	massal
2469	masap	memasap
2470	masarakat	masyarakat
2471	masgul	masygul
2472	mashaf	mushaf
2473	mashur	masyhur
2474	masokisme	masokhisme
2475	masori	masohi
2476	masoyi	masoi
2477	masyakat	masyakah
2478	masyhaf	mashaf
2479	masyuk	asyik
2480	mataliur	mitraliur
2481	mateng	matang
2482	materai	meterai
2483	matres	matris
2484	matur	paduka
2485	maulaya	maulai
2486	maupun	mau
2487	mawas diri	wawas diri
2488	mawat	mati
2489	mawin	kawin
2490	mayar	kelemayar
2491	mayas	mawas
2492	mayit	mayat
2493	mayur	sayur
2494	mazkur	termazkur
2495	mecis	macis
2496	medeli	medali
2497	meduk	medok
2498	mejelis	majelis
2499	mejen	mejan
2500	mekis	mengkis
2501	melaka	malaka
2502	melambing	melambang
2503	melankonis	melankolis
2504	melapari	malapari
2505	melerang	belerang
2506	melesat	pelesat
2507	meleset	peleset
2508	meling	meleng
2509	melotot	pelotot
2510	melpari	malapari
2511	mem-	 me
2512	memandai	diri
2513	memayah-mayahkan diri	memayah mayahkan
2514	membacang	embacang
2515	membang	mambang
2516	membanter	membanter biola
2517	membruk	mambruk
2518	memerang	memberang
2519	memerhatikan	memperhatikan
2520	memetang-metangkan	hari
2521	mempedal	empedal
2522	mempelas	akar
2523	memunyai	mempunyai
2524	memur	memar
2525	men-	 me
2526	menalu	benalu
2527	menarungkan nyawa	jiwa
2528	menasabah	munasabah
2529	menat	minat
2530	menatu	penatu
2531	mencok	menclok
2532	mencret	menceret
2533	mendali	medali
2534	mendalika	mandalika
2535	mendalu	benalu
2536	mendasun	tunggal
2537	mendeleka	mandalika
2538	mendelika	mandalika
2539	mendem	mendam
2540	mendeng	sendeng
2541	mendora	mendura
2542	mendreng	mindring
2543	menetal	menetalkan
2544	meng-	 me
2545	mengah	termengah mengah
2546	menge-	 me
2547	mengeh	mengi
2548	menget	senget
2549	mengga	semengga
2550	menggerib	magrib
2551	mengicip	cicip
2552	mengkar	mekar
2553	Mengkara	Makara
2554	mengkarung	bengkarung
2555	mengkawan	bengkawan
2556	mengkel	mengkal
2557	mengkelan	termengkelan
2558	mengkerat	mengkeret
2559	mengkilap	kilap
2560	mengkilat	kilat
2561	mengking	cengking mengking
2562	mengkirik	kirik
2563	mengkis	memengkis
2564	mengkuang	bengkuang
2565	mengok	mengot
2566	mengor	mengot
2567	mengsong	mengsol
2568	mengung	termengung
2569	mengunggas	puding
2570	menila	manila
2571	menira	manira
2572	menjak	semenjak
2573	menjana	semenjana
2574	menjelai	jelai
2575	menjelis	majelis
2576	mensiu	mesiu
2577	menta	meta
2578	mentang	mentang mentang
2579	mentangur	bentangur
2580	mentelah	sementelah
2581	menteros	matros
2582	mentika	mestika
2583	mentua	mertua
2584	menturung	benturung
2585	menung	bermenung
2586	meny-	 me
2587	menyadar	arwah
2588	menyan	kemenyan
2589	menyawak	biawak
2590	menyepikan	diri
2591	meram	merem
2592	merangkit	rangket
2593	merbak	semerbak
2594	merbaya	mara bahaya
2595	merbot	marbut
2596	merca	murca
2597	mercapada	marcapada
2598	mercu suar	mercusuar
2599	mercun	mercon
2600	mercupada	marcapada
2601	mereng	miring
2602	merguk	berguk
2603	mering	kurus
2604	merino	domba
2605	merjer	merger
2606	merkah	markah
2607	merpelai	mempelai
2608	merta	serta
2609	mertega	mentega
2610	merual	merawal
2611	merubah	mengubah
2612	merubu	merubu rubu
2613	merut	kerut
2614	mesigit	masjid
2615	mesjid	masjid
2616	meskat	maskat
2617	mesta	semesta
2618	mesui	masoi
2619	mesut	kusut
2620	met-	 meta
2621	metafisik	metafisika
2622	metonimi	metonimia
2623	mezbah	mazbah
2624	miap	tiap
2625	midik	sidik midik
2626	mikroba	mikrob
2627	milioner	miliuner
2628	minantu	menantu
2629	minatu	penatu
2630	mipis	tipis
2631	mirai	tirai
2632	misua	misoa
2633	mocok	pocok
2634	moga	semoga
2635	molotov	bom
2636	mong	mung
2637	mongkor	mungkur
2638	morak	morat marit
2639	morak-marik	morat marit
2640	moreng	coreng
2641	morse	kode
2642	mozah	mojah
2643	muadin	muazin
2644	muasal	asal
2645	mucikari	muncikari
2646	mudakar	muzakar
2647	mudun	bermudun
2648	muhit	almuhit
2649	muih	kuih muih
2650	muk	mok
2651	mulat	mulato
2652	mules	mulas
2653	multimilioner	multijutawan
2654	mulur	memulur
2655	mumur	hancur
2656	muna	muno
2657	muncung	moncong
2658	mungguk	munggu
2659	munisi	amunisi
2660	mupaham	mufaham
2661	mupakat	mufakat
2662	muparik	mufarik
2663	murat-marit	morat marit
2664	musabakah	musabaqah
2665	musafar	musafir
2666	musi	mungsi
2667	musola	musala
2668	muson	monsun
2669	mustak	musytak
2670	mustami	mustamik
2671	musti	mesti
2672	mustika	mestika
2673	musyawarat	musyawarah
2674	musykil	muskil
2675	mutabar	muktabar
2676	mutamad	muktamad
2677	mutmainah	nafsu
2678	muwarikh	muarikh
2679	na	nah
2680	naas	nahas
2681	nadar	nazar
2682	nadirat	nadir
2683	nafas	napas
2684	nagara	nagara bukit
2685	nahkoda	nakhoda
2686	nahwu	nahu
2687	naik pelaminan	naik pelamin
2688	najasat	najasah
2689	naka	bernaka naka
2690	nakoda	nakhoda
2691	nalih	nali
2692	nampak	tampak
2693	nampal	napal
2694	nanda	ananda
2695	nangkoda	nakhoda
2696	napi	nafi
2697	napsi	nafsi
2698	napsu	nafsu
2699	narawastu	narwastu
2700	narestu	narwastu
2701	narkotika	narkotik
2702	narsisme	narsisisme
2703	nasehat	nasihat
2704	nasi beriani	beriani
2705	nau	enau
2706	nawastu	narwastu
2707	nayaga	niyaga
2708	neces	necis
2709	negari	nagari
2710	neka	m aneka
2711	nekad	nekat
2712	nekel	nikel
2713	nenar	nanar
2714	nenas	nanas
2715	nenekanda	nenenda
2716	nenes	menenes
2717	neonatal	neonatus
2718	neonisasi	peneonan
2719	netralisir	netralisasi
2720	nganga	menganga
2721	ngeang	hantu
2722	ngenas	mengenas
2723	ninitowong	ninitowok
2724	nipas	nifas
2725	nir	nir
2726	niru	nyiru
2727	niur	nyiur
2728	nomer	nomor
2729	nonoh	senonoh
2730	notulen	notula
2731	nukil	menukil
2732	nukleat	asam
2733	nurmala	nirmala
2734	nyah	enyah
2735	nyamik	nyamikan
2736	nyampang	senyampang
2737	nyanyi	bernyanyi
2738	nyenyeh	menyenyeh
2739	nyenyet	nyenyat
2740	nyonyong	menyonyong
2741	nyonyor	menyonyor
2742	nyonyot	nyunyut
2743	nyunyut	menyunyut
2744	obrak-abrik	ubrak abrik
2745	obrol	mengobrol
2746	obyek	objek
2747	obyektif	objektif
2748	obyektivisme	objektivisme
2749	obyektivitas	objektivitas
2750	oceh	mengoceh
2751	ogam	mengogam
2752	oja	mengoja
2753	ojah	oja
2754	ojeg	ojek
2755	oktan	oktana
2756	olah tubuh	olahraga
2757	olah-olah	bukan
2758	olek	mengolek
2759	oles	mengoles
2760	olia	aulia
2761	olok	olok olok
2762	ombang-ambing	mengombang ambing
2763	omel	mengomel
2764	omnivora	omnivor
2765	omprong	mengomprong
2766	omset	omzet
2767	on	ons
2768	once	cangklong
2769	ondok	mengondokkan
2770	ongkang	ongkang ongkang
2771	onta	unta
2772	onyok	mengonyok
2773	onyot	mengonyot
2774	opak-apik	mengopak apik
2775	opau	pao pao
2776	open	oven
2777	oper	mengoper
2778	oplet	opelet
2779	orak	mengorak
2780	orasio	orasi
2781	oreol	aureol
2782	orisinil	orisinal
2783	orografik	curah curahan
2784	ose	kacang
2785	otak-atik	mengotak atik
2786	otentik	autentik
2787	otoaktivitas	autoaktivitas
2788	otobiografi	autobiografi
2789	otodidak	autodidak
2790	otograf	autograf
2791	otografi	autografi
2792	otokrasi	autokrasi
2793	otokrat	autokrat
2794	otokritik	autokritik
2795	otomasi	automasi
2796	otopsi	autopsi
2797	otorita	otoritas
2798	otoritarian	otoriter
2799	otoritet	otoritas
2800	ovari	ovarium
2801	pacat	pacet
2802	pacis	pacih
2803	padepokan	pedepokan
2804	padusi	pedusi
2805	paedah	faedah
2806	paes	memaes
2807	pagut	memagut
2808	pahing	paing
2809	pajan	memajankan
2810	pajang	memajang
2811	pakbon	vakbon
2812	pakma	patma
2813	palar	memalarkan
2814	palasik	pelesit
2815	pali	pemali
2816	palis	berpalis
2817	palm	palem
2818	palma	palem
2819	palmit	palmin
2820	palolo	cacing
2821	pampang	memampang
2822	pancal	memancal
2823	pancalomba zaman	Yunani
2824	pancar	pancar gas
2825	pancar terus	memancarteruskan
2826	pancit	memancit
2827	panco	berpanco
2828	pancur	memancur
2829	pancut	memancut
2830	pangah	terpangah
2831	panggil	memanggil
2832	pangkas	berpangkas
2833	pangkek	memangkek
2834	pangku	berpangku
2835	pangkung	memangkung
2836	pangus	pantas pangus
2837	panili	vanili
2838	panitra	panitera
2839	panjat	panjat tebing
2840	panjer	panjar
2841	pantak	memantak
2842	pantik	memantik
2843	panting	berpantingan
2844	pantul	memantul
2845	panu	panau
2846	papas	memapas
2847	papat	pepat
2848	papras	memapras
2849	paraid	faraid
2850	parampara	paranpara
2851	parih	memarih
2852	parik	porak parik
2853	parji	farji
2854	paro	paruh
2855	partial	parsial
2856	parun	memarun
2857	pasah	fasakh
2858	pasanggrahan	pesanggrahan
2859	paset	faset
2860	pasi	pucat
2861	pasik	fasik
2862	pasirah	pesirah
2863	pastori	pastoran
2864	pastur	pasteur
2865	pasuk	berpasuk pasuk
2866	pateram	petaram
2867	patikim	tikim
2868	pauk	lauk
2869	paut	berpaut
2870	payir	pair
2871	pe -- an	 1 per an 2 peng an
2872	pe-	 1 per 2 peng
2873	pecah beling	kejibeling
2874	pecal	pecel
2875	pecat	memecat
2876	pecok	pecak
2877	pedagogik	pedagogis
2878	pedah	padah
2879	pedal	empedal
2880	pedu	empedu
2881	pegah	terpegah
2882	pegan	terpegan
2883	pegang	berpegang
2884	pegat	memegat
2885	pegawam	peguam
2886	pekah	nafkah
2887	pekam	pakem
2888	pekatul	bekatul
2889	pekau	memekau
2890	pekir	fakir
2891	pekis	memekis
2892	pekong	toapekong
2893	pekur	tafakur
2894	pel -- an	 per an
2895	pel-	 per
2896	pelanting	terpelanting
2897	pelapah	pelepah
2898	pelas	memelas
2899	pelbaya	pelebaya
2900	pelecok	terpelecok
2901	pelekok	terpelekok
2902	pelempap	telempap
2903	pelencit	terpelencit
2904	pelengak	terpelengak
2905	pelesat	memelesat
2906	peleset	memeleset
2907	pelesir	berpelesir
2908	peleting	buluh peleting
2909	pelintir	memelintir
2910	pelok	peluk
2911	pelopak	kelopak
2912	pelosot	terpelosot
2913	pelotot	memelotot
2914	pelungpung	pelumpung
2915	pem -- an	 peng an
2916	pem-	 peng
2917	pemetang-metangan	hari
2918	pemindang	pemidang
2919	pen-	 peng
2920	penaga	menaga
2921	pencar	berpencar
2922	pencil	memencil
2923	pencut	kepencut
2924	pendam	memendam
2925	pendongkok	dongkok
2926	penge -- an	 peng an
2927	penge-	 peng
2928	peniaram	penaram
2929	penomah	raja
2930	pental	terpental
2931	pentang	mementang
2932	pentilasi	ventilasi
2933	peny -- an	 peng an
2934	peny-	 peng
2935	penyet	penyek
2936	perah	memerah
2937	peram	memeram
2938	perancit	pancit
2939	perangah	memerangahkan
2940	peranggi	peringgi
2941	peranjat	terperanjat
2942	perata	berperata
2943	perbegu	pelebegu
2944	percit	memercit
2945	percul	tepercul
2946	peredus	terperedus
2947	pereh	terpereh pereh
2948	perengkat	peringkat
2949	perenyak	terperenyak
2950	perenyuk	terperenyuk
2951	pergat	fregat
2952	pergata	fregat
2953	pergedel	perkedel
2954	pergok	memergoki
2955	pergul	pergol
2956	perhati	berperhatian
2957	periksa	dng teliti
2958	perimping	perimpin
2959	perinci	memerinci
2960	perji	farji
2961	perlintih	perlenteh
2962	pernak	pernik
2963	pernekel	pernikel
2964	pernel	flanel
2965	perogol	memerogol
2966	peronyok	terperonyok
2967	perop	prop
2968	perosok	terperosok
2969	perponding	tanah
2970	perselah	perslah
2971	persero	pesero
2972	personil	personel
2973	pertal	memert al
2974	pertepel	portofolio
2975	pertolehan	hari
2976	perugul	perogol
2977	peruk	memeruk
2978	perusa	memerusa
2979	perwatin	batin
2980	pesai	berpesai pesai
2981	pesemendan	pasumandan
2982	pesok	pesuk
2983	pestol	pistol
2984	petantang-petenteng	petenteng
2985	petas	petasan
2986	petenteng	petentengan
2987	petia	memetia
2988	petik	memetik
2989	peting	memeting
2990	peturun	harimau
2991	phi	fi
2992	pialu	demam ke pialu
2993	picah	pica
2994	pici	peci
2995	picit	memicit
2996	pidada	pedada
2997	pidit	geridit
2998	pijah	memijah
2999	pijak	pijak pijak
3000	pijat	memijat
3001	pijit	memijit
3002	pikup	pikap
3003	pilah	memilah
3004	pimpin	berpimpin
3005	pinar	berpinar
3006	pinas	penes
3007	pincut	terpincut
3008	pinda	meminda
3009	pinding	kepinding
3010	pinga	terpinga pinga
3011	pingit	berpingit
3012	pingkau	terpingkau pingkau
3013	pingkel	pingkal
3014	pinis	penes
3015	pinjak	pijak
3016	pinjam	meminjam
3017	pinsil	pensil
3018	pintal	berpintal
3019	pintas	memintas
3020	pioner	pionir
3021	pipil	memipil
3022	pirasat	firasat
3023	pirik	memirik
3024	pirsawan	pemirsa
3025	piruk	hiruk
3026	pisak	pesak
3027	pisit	pisik
3028	pitah	petah
3029	pitar	memitar
3030	pitih	pitis
3031	pitrah	fitrah
3032	piyama	piama
3033	planel	flanel
3034	plat	pelat
3035	po	main po
3036	podak	pandan
3037	pohon buah-buahan	pohon buah
3038	polisi perairan laut	polisi perairan
3039	politisi	politikus
3040	polmak	polmah
3041	polok	berpolok polok
3042	polonter	volunter
3043	pondamen	fundamen
3044	pondasi	fondasi
3045	pora	pesta
3046	porter	portir
3047	pos wesel	wesel
3048	poser	memposer
3049	posfor	fosfor
3050	prabawa	perbawa
3051	prada	perada
3052	prakira	memprakirakan
3053	praktek	praktik
3054	pramu	pramu
3055	prangas	prangas pringis
3056	prausul	prasaran
3057	presidentil	presidensial
3058	pringas-pringis	prangas
3059	prive	privat
3060	priyagung	priagung
3061	priyayi	priayi
3062	propinsi	provinsi
3063	provokatur	provokator
3064	publisir	publikasi
3065	puerperium	puerpera
3066	pugak	berpugak pugak
3067	pugar	memugar
3068	pugas	memugas
3069	puitik	puitis
3070	pujut	memujut
3071	pukat petarang	petarang
3072	pules	pulas
3073	puling	pialing
3074	pulpa	pulp
3075	pulun	berpulun pulun
3076	punggah	memunggah
3077	punggawa	penggawa
3078	pungkas	memungkasi
3079	pungkir	mungkir
3080	pungut	memungut
3081	puntal	berpuntal puntal
3082	puntir	memuntir
3083	puser	pusar
3084	putarwali	bratawali
3085	putih mata	berputih mata
3086	putih tulang	berputih tulang
3087	qudsi	hadis
3088	rabet	merabet
3089	rabik	rabit
3090	racuh	meracuh
3091	rada	rada rada
3092	radah	meradah
3093	rades	radis
3094	ragbol	rakbol
3095	rahsia	rahasia
3096	rajalela	merajalela
3097	rajang	merajang
3098	rajuk	merajuk
3099	rakah	merakah
3100	raksamala	rasamala
3101	rakut	merakut
3102	ralip	meralip
3103	ramban	meramban
3104	rambeh	merambeh
3105	rambih	rambeh
3106	rambutan rafiah	rapiah
3107	rame	ramai
3108	rampat	merampat
3109	rampis	ramping
3110	ramulus	ramus
3111	ranai	rinai
3112	randah	pindah
3113	randang	rendang
3114	randau	merandau
3115	randek	merandek
3116	randih	rondah randih
3117	randung	merandungkan
3118	rangai	merangai
3119	rangda	randa
3120	ranggak	meranggakkan
3121	rangkak	merangkak
3122	rangkang	merangkang
3123	rangkas	ranggas
3124	rangket	merangket
3125	rangkit	rangket
3126	rangkuh	rengkuh
3127	rangkul	merangkul
3128	rangkum	rangkum bunga
3129	rangkun	rangkum
3130	rangkung	merangkung
3131	rangkus	merangkus
3132	rangkut	merangkut
3133	rangsel	ransel
3134	rangsuk	rasuk
3135	rangsum	ransum
3136	ranguk	rango rango
3137	ranjing	keranjingan
3138	ranju	ranjau
3139	ranjungan	rajungan
3140	rantak	berantakan
3141	rantam	berantam
3142	rantuk	merantuk
3143	ranyau	meranyau
3144	ranyun	meranyun
3145	rapah	merapah
3146	rapal	merapal
3147	rapung	merapung
3148	rapus	merapus
3149	rarak	berarakan
3150	rasia	rahasia
3151	ratap	meratap
3152	ratas	retas
3153	raup	meraup
3154	rayah	merayah
3155	rayang	merayang
3156	rayau	merayau
3157	rayun	rayu
3158	rebat	merebat
3159	rebes	berebesan
3160	rebet	rembet
3161	Rebo	Rabu
3162	rebok	rebuk
3163	rebong	rebung
3164	rebus	merebus
3165	receh	recehan
3166	recehan	uang
3167	redang	radang
3168	redas	redah
3169	redep-redup	alang
3170	redusir	meredusir
3171	regah	meregah
3172	regas	meregas
3173	regat	meregat
3174	regim	rezim
3175	regup	meregup
3176	reja	reja reja
3177	Rejab	Rajab
3178	rejah	merejah
3179	rejam	rajam
3180	rejan	merejan
3181	rejeki	rezeki
3182	rejim	rezim
3183	rejuk	merejuk
3184	reka	on mereka
3185	rekaat	rakaat
3186	rekah	merekah
3187	rekal	rehal
3188	rekat	merekat
3189	reken	mereken
3190	rekisitor	rekuisitor
3191	rekisitur	rekuisitor
3192	relas	merelas
3193	relawan	sukarelawan
3194	remas	meremas
3195	rematisme	rematik
3196	rembat	rimbat
3197	rembes	merembes
3198	rembih	merembih
3199	rembus	embus
3200	rembut	terembut rembut
3201	remet	meremet
3202	remiak	riak
3203	rempelu	empedu
3204	rempong	rimpung
3205	rempuh	merempuh
3206	rempuk	rembuk
3207	rempus	rampus
3208	remuni	rembunai
3209	rena	rona
3210	renang	berenang
3211	rencam	merencam
3212	rencet	rentet
3213	rencik	recik
3214	rencis	renjis
3215	rendam	berendam
3216	rendeng	berendeng
3217	rendong	terendong
3218	rengah	engah
3219	rengeh	merengeh
3220	rengek	merengek
3221	rengeng	merengeng rengeng
3222	renggek	rengek
3223	rengges	ranggas
3224	renggut	merenggut
3225	rengka	rengga
3226	rengkang	rangkiang
3227	rengkeh	merengkeh
3228	rengket	merengket
3229	rengkiang	rangkiang
3230	rengkuh	merengkuh
3231	rengus	merengus
3232	rengut	merengut
3233	renjong	renjeng
3234	rentas	merentas
3235	renteng	m serenteng
3236	rentet	berentet
3237	rentik	merentik
3238	renung	merenung
3239	renyeh	merenyeh
3240	reot	reyot
3241	repah	rapah
3242	repak	repas
3243	repek	repet
3244	repertorium	repertoar
3245	repes	merepes
3246	repet	merepet
3247	repis	repih
3248	repolper	revolver
3249	rerangka	rangka
3250	reranting	ranting
3251	rerongkong	rongkong
3252	resap	meresap
3253	residif	residivistis
3254	resiko	risiko
3255	resu	resi
3256	retal	hartal
3257	retek	meretek
3258	retet	rentet
3259	retih	meretih
3260	retok	recok
3261	retoris	retorik
3262	rewan	rawan
3263	rewang	merewang
3264	rewet	merewet
3265	reyal	rial
3266	rho	ro
3267	riadah	riadat
3268	riah	meriah
3269	rialat	riadat
3270	ricau	mericau
3271	ricis	rincis
3272	rihal	rehal
3273	rihat	rehat
3274	rilis	merilis
3275	rimah	remah
3276	rimbit	rembet
3277	rimbu	rimba
3278	rimih	rimis
3279	rinci	perinci
3280	rincih	rincis
3281	rincis	merincis
3282	rincuh	rincu
3283	ringgik	renggek
3284	ringih	meringih
3285	ringik	meringik
3286	ringis	meringis
3287	ringkik	meringkik
3288	ringking	meringking
3289	ringkuk	meringkuk
3290	ringkus	meringkus
3291	ringsing	meringsing
3292	rintak	rentak
3293	rintas	merintas
3294	rintih	merintih
3295	risak	merisak
3296	risih	risi
3297	risik	merisik
3298	ritel	retail
3299	ritma	ritme
3300	ritmik	ritmis
3301	rituil	ritual
3302	ritul	meritul
3303	rizeki	rezeki
3304	robok	merobok
3305	rodok	merodok
3306	rogoh	merogoh
3307	rogok	merogok
3308	rogol	merogol
3309	roi	garis
3310	rois	rais
3311	rojabiyah	rajabiah
3312	rojeng	merojeng
3313	romet	meromet
3314	romo	rama
3315	romok	meromok
3316	rompak	merompak
3317	rompang	rumpang
3318	roncet	beroncet roncet
3319	ronda	meronda
3320	rondok	berondok
3321	roneo	meroneo
3322	ronggoh	rungguh
3323	rongkok	merongkok
3324	rongos	merongos
3325	rongot	rungut
3326	rongrong	merongrong
3327	ronsen	rontgen
3328	ronta	meronta
3329	ronyeh	meronyeh
3330	rorod	merorod
3331	rosbang	resbang
3332	roseng	rongseng
3333	rosok	merosok
3334	rosot	merosot
3335	rotok	merotok
3336	rowa	rua
3337	rowot	merowot
3338	royak	meroyak
3339	ru	eru
3340	Ruah	Ruwah
3341	ruak	meruak
3342	rubayat	rubaiat
3343	rubel	Lampiran Mata Uang
3344	rubuh	roboh
3345	rubung	merubung
3346	rudah	ruadat
3347	rugul	rogol
3348	ruhani	rohani
3349	rujah	merujah
3350	rukiat	rukiah
3351	rukyah	rukyat
3352	rumal	ramal
3353	Rumawi	Romawi
3354	rumenia	remenia
3355	rumuk	merumuk
3356	runduk	merunduk
3357	rundung	merundung
3358	runggas	merunggas
3359	runggut	merunggut
3360	rungkai	ungkai
3361	rungsing	rongseng
3362	rungsum	rumrum
3363	runjang	merunjang
3364	runtai	meruntai
3365	runtak	ronta
3366	runti	merunti
3367	runtuk	reruntuk
3368	runtun	meruntun
3369	runyai	unyai
3370	rupee	Lampiran Mata Uang
3371	ruruh	luruh
3372	rutuk	merutuk
3373	ruyat	rukyat
3374	ruyatulhilal	rukyatulhilal
3375	saadat	saadah
3376	sabas	syabas
3377	sabat	menyabat
3378	sabet	menyabet
3379	sabot	menyabot
3380	sadai	bersadai
3381	sadap	menyadap
3382	sadau	bersadau
3383	sadran	menyadran
3384	safaat	syafaat
3385	safrah	seperah
3386	sago	sagu
3387	saguir	saguer
3388	sagun	sagon
3389	sahadat	syahadat
3390	sahbandar	syahbandar
3391	sahda	syahda
3392	sahdan	syahdan
3393	sahdu	syahda
3394	sahid	syahid
3395	sahkan	usah
3396	sahwat	syahwat
3397	said	sayid
3398	saidani	sayidani
3399	saidi	sayidi
3400	sait	sayat
3401	saji	bersaji
3402	sakap	menyakap
3403	sakaratulmaut	sakratulmaut
3404	sakelat	sekelat
3405	sakhlat	sekelat
3406	sakit raja singa	raja singa
3407	saklar	sakelar
3408	salada	selada
3409	salap	salep
3410	salasilah	silsilah
3411	salawat	selawat
3412	sale	salai
3413	salih	saleh
3414	salir	menyalir
3415	salur	menyalurkan
3416	salwat	selawat
3417	samadi	semadi
3418	sambar	bersambaran
3419	sambat	bersambat
3420	sambet	kesambet
3421	sambit	menyambit
3422	sambur	sabur limbur
3423	samidra	kayu
3424	samin	minyak
3425	sampat	mandi
3426	sampeyan	sampean
3427	sampi	sapi
3428	samplok	bersamplok
3429	sampuk	menyampuk
3430	sampurna	sempurna
3431	samsara	sengsara
3432	samudera	samudra
3433	samuh	persamuhan
3434	sandel	kuda
3435	sangga mara	sangga
3436	sanggam	menyanggam
3437	sanggama	bersanggama
3438	sanggang	menyanggang
3439	sanggit	bersanggit
3440	sangkayan	sengkayan
3441	sangkela	sangkala
3442	sangking	saking
3443	sangkut	bersangkut
3444	sangrai	menyangrai
3445	sangsang	menyangsang
3446	Sangsekerta	Sanskerta
3447	sanjung	menyanjung
3448	Sanskrit	Sanskerta
3449	santak	menyantak
3450	santap	bersantap
3451	santron	satron
3452	santu	santo
3453	sanya	bahwasanya
3454	sapai	sapai sapai
3455	Sapar	Safar
3456	sarahan	syarah
3457	sarakah	serakah
3458	sardencis	sarden
3459	sarekat	serikat
3460	sarengat	syariat
3461	sariat	syariat
3462	sariawan	seriawan
3463	sarikan	akar
3464	sarip	syarif
3465	saripah	syarifah
3466	sarok	saruk
3467	saruk	menyaruk
3468	sarun	saron
3469	sarut	sarut marut
3470	sarwal	seluar
3471	sasakala	dongeng
3472	sasan	sasa
3473	sasap	menyasap
3474	sasian	anak
3475	sate	satai
3476	satelit palapa	palapa
3477	satria	kesatria
3478	satu meja	menyatumejakan
3479	satu padu	bersatu padu
3480	saujana	saujana mata
3481	saut	akar
3482	savana	sabana
3483	sawa	ular
3484	sawer	menyawer
3485	sawit	kelapa
3486	sayarah	siarah
3487	sayet	benang
3488	sebam-sebam	saban saban
3489	sebar luas	menyebarluaskan
3490	sebarang	sembarang
3491	sebaur	menyebaurkan
3492	sebeng	layat
3493	sebet	sebat
3494	sebih	tasbih
3495	sebik	cebik
3496	sebit	menyebit
3497	sebuk	menyebuk
3498	seburus	seburus hitam
3499	sebut	menyebut
3500	seceng	m ceceng
3501	secerek	sicerek
3502	sedah	sadah
3503	sedak	tersedak
3504	sedakap	sedekap
3505	sedarum	sederum
3506	sedativa	sedatif
3507	sedawa	serdawa
3508	sedekala	sediakala
3509	sedekap	bersedekap
3510	sederiah	sadariah
3511	sedot	menyedot
3512	seduh	terseduh seduh
3513	sedut	sedot
3514	seg	sek
3515	seguna	sekaya
3516	seh	syekh
3517	sehaja	sahaja
